timestamp,x,y,theta,v,omega,cov_xx,cov_yy,cov_tt
1771080302007215354,16.627467305285368,-7.095723873029332,-1.3546458226618594,0.08508792873076688,0.007348561241890634,9.999999997391257,9.99999994609437,0.99999959915195
1771080302057296131,16.628376047552404,-7.099884087911937,-1.3561917589476629,0.08443134637310558,-0.020704102223596064,9.999999997404073,9.999999945779237,0.9999995972340577
1771080302107943796,16.62930873583883,-7.104160024510583,-1.3561684049971652,0.12500012961219698,-0.00047788774183586723,9.999999997361527,9.999999944573393,0.9999995889257741
1771080302156986012,16.63059362765629,-7.110059935067552,-1.3564899469230018,0.08746011456677885,0.008472715709967587,9.999999997520558,9.999999947818832,0.9999996106486833
1771080302207673263,16.63153572692468,-7.114385113756099,-1.3561418860957688,0.08453050781962002,-0.022155135847634826,9.999999997364343,9.999999944583587,0.9999995899760821
1771080302257073723,16.632446859116293,-7.118563517909691,-1.3563152435998784,0.1270836102160528,0.018192399714012916,9.999999997485748,9.999999947093162,0.9999996057582977
1771080302307771986,16.633795394402984,-7.124762799268957,-1.356625178598868,0.08679265344794307,-0.0007794877788140854,9.999999997367075,9.999999944518308,0.9999995892257816
1771080302357079335,16.634708695550664,-7.128948988737208,-1.355691492588445,0.08871409552584474,-0.0009818366217711101,9.999999997489189,9.999999947285707,0.9999996069769806
1771080302407735245,16.63566732991389,-7.133327573374554,-1.3550198834241722,0.08511125053410495,0.021817772896178953,9.999999997346686,9.999999944643543,0.999999589979546
1771080302456960145,16.63658377339839,-7.137514744239731,-1.3552577709835063,0.12656700390234307,0.009432978118187045,9.999999997479886,9.999999947475844,0.9999996082186167
1771080302507920836,16.63794085305495,-7.14371715750272,-1.3553936067454742,0.0858773006829137,-0.01451877368052516,9.99999999731153,9.999999944015157,0.9999995857570296
1771080302557167056,16.638863000423395,-7.147951383559216,-1.3570158614472019,0.13047337185722174,-0.007265114762228457,9.999999997500012,9.999999947380756,0.9999996074324978
1771080302607956175,16.640248289335336,-7.15432964513846,-1.3569339708619708,0.08823256762692062,-0.03314792987707141,9.99999999736417,9.999999944335705,0.9999995881260941
1771080302657097633,16.641166698145607,-7.158563136785987,-1.3577009541541356,0.08758823329380436,-0.02385662669058931,9.999999997531425,9.999999947588906,0.999999609171107
1771080302707666676,16.642119067439413,-7.162984490863043,-1.3594340088938512,0.12723930231879874,-0.036480106209195604,9.99999999743132,9.999999944765065,0.9999995914871054
1771080302757094989,16.643419019656918,-7.1690381874134355,-1.3595042467506597,0.08497428436674004,-0.02088054092689801,9.999999997549263,9.999999946978054,0.9999996055429804
1771080302807240772,16.644312103483074,-7.17319685835755,-1.3593921930804924,0.08431751171673202,-0.004928273937504388,9.999999997490502,9.999999945599647,0.999999597076164
